Track_ID,Artist_Name,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
938,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,"Agar Tum Saath Ho (From ""Tamasha"")",Love Forever With Arijit Singh,compilation,spotify:track:2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,3.0,-8.744,0.0326,0.557,0.000268,0.172,0.415,122.925,341055.0,,,,,,,,,197893502.0
939,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,"Tip Tip (From ""Sooryavanshi"")","Tip Tip (From ""Sooryavanshi"")",single,spotify:track:5zfRl79umXWvKoA7p4KEPa,0.709,0.929,5.0,-1.583,0.061,0.0431,0.00648,0.125,0.477,103.01,250288.0,https://www.youtube.com/watch?v=l9u8Zb4fY1c,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",T-Series,311889210.0,2922101.0,91891.0,True,True,50561603.0
940,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,"Ek Din Aap (From ""Yes Boss"")","Bollywood Music - Kumar Sanu At His Best, Vol. 2",album,spotify:track:7dbO1k9ryxPFJG0fvYBffu,0.462,0.375,4.0,-13.184,0.0309,0.642,0.0,0.189,0.612,145.35,266067.0,https://www.youtube.com/watch?v=90Q5bMN6u2w,Ek Din Aap - HD VIDEO | Shah Rukh Khan & Juhi Chawla | Yes Boss | 90's Romantic Hindi Songs,Ishtar Music,6088289.0,81537.0,1921.0,True,True,24127664.0
941,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Ae Mere Humsafar,Qayamat Se Qayamat Tak,single,spotify:track:0dUbhFM18NyBDDpiktEQLk,0.436,0.499,7.0,-12.909,0.0356,0.499,5.01e-05,0.308,0.551,103.104,355840.0,https://www.youtube.com/watch?v=sWqjZpBtcxc,"Aye Mere Humsafar Full Video Song | Qayamat Se Qayamat Tak | Aamir Khan, Juhi Chawla",Bollywood Classics,312995294.0,1120177.0,38737.0,True,True,21969472.0
942,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Bole Chudiyan,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),album,spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,0.59,0.875,5.0,-5.294,0.171,0.45,1.16e-05,0.164,0.737,96.915,408133.0,https://www.youtube.com/watch?v=IBvg3WeqP1U,"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan",SonyMusicIndiaVEVO,763521214.0,3554364.0,116387.0,True,True,42519818.0
943,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,album,spotify:track:4RixtPhUXlci9ad4qIMj23,0.547,0.554,7.0,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,297867.0,https://www.youtube.com/watch?v=eJF4DSekiKU,"Udit Narayan, Alka Yagnik - Kuch Kuch Hota Hai",Sony Music India,21567733.0,117575.0,3505.0,True,True,34017431.0
944,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Ladki Badi Anjani Hai,Kuch Kuch Hota Hai,album,spotify:track:6f3C6rJo7zvmfr1h5SRvxg,0.637,0.774,7.0,-9.327,0.056,0.522,0.0001,0.0901,0.731,121.108,381707.0,https://www.youtube.com/watch?v=WlWlGlvN4L4,"Ladki Badi Anjani Hai Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol|Kumar Sanu",SonyMusicIndiaVEVO,442248940.0,1498794.0,52274.0,True,True,26340770.0
945,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Hum Tum,Hum Tum,album,spotify:track:6YRbDkyTzsizAWFz8kwiI7,0.465,0.682,4.0,-8.124,0.0512,0.381,0.00041,0.0801,0.583,164.01,329221.0,https://www.youtube.com/watch?v=rR1Gs1ckl_8,Hum Tum,Alka Yagnik - Topic,1225763.0,11369.0,18.0,True,True,13050825.0
946,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,Koi Mil Gaya,Kuch Kuch Hota Hai,album,spotify:track:5L9fLNHSj5SuGvJRljdWJb,0.7,0.687,2.0,-9.292,0.0504,0.503,1.2e-05,0.057,0.815,136.028,437693.0,https://www.youtube.com/watch?v=Jzd4bma3QNo,"Koi Mil Gaya Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol, Rani|Udit Narayan",SonyMusicIndiaVEVO,101644938.0,559577.0,17906.0,True,True,20874234.0
947,Alka Yagnik,https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz,"Mera Dil Bhi Kitna Pagal Hai (From ""Saajan"")","Bollywood Music - Kumar Sanu At His Best, Vol. 2",album,spotify:track:5doN1AbRIHIgpGMtRAjqRn,0.474,0.498,8.0,-10.146,0.0302,0.725,0.0,0.0852,0.759,100.93,324893.0,https://www.youtube.com/watch?v=0Z7C8LkRRVA,"Mera Dil Bhi Kitna Paagal Hai | Saajan | Kumar Sanu, Alka Yagnik | Nadeem-Shravan | Sameer",AniMusic,65590552.0,327137.0,8124.0,False,False,20030923.0
948,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,"Tip Tip (From ""Sooryavanshi"")","Tip Tip (From ""Sooryavanshi"")",single,spotify:track:5zfRl79umXWvKoA7p4KEPa,0.709,0.929,5.0,-1.583,0.061,0.0431,0.00648,0.125,0.477,103.01,250288.0,https://www.youtube.com/watch?v=l9u8Zb4fY1c,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",T-Series,311889210.0,2922101.0,91891.0,True,True,50561603.0
949,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Enkeyoo Partha,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),album,spotify:track:5TL3UHuEBRMPbAIAOiPJmc,0.822,0.446,7.0,-8.899,0.0321,0.486,0.00102,0.147,0.654,119.994,320960.0,https://www.youtube.com/watch?v=tK6Cq1B-J1Q,Yaaradi Nee Mohini - Enkeyoo Partha Video | Dhanush | Yuvanshankar Raja,SonyMusicSouthVEVO,33206070.0,282292.0,8278.0,True,True,31303756.0
950,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Main Yahaan Hoon,Veer - Zaara,album,spotify:track:3OAFzjwWionh8OfM4kgf2R,0.484,0.788,4.0,-7.625,0.0565,0.69,0.0132,0.0939,0.741,171.973,295158.0,https://www.youtube.com/watch?v=m6Y8xEfyXTs,"Main Yahaan Hoon | Full Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan, Udit Narayan",YRF,266292126.0,1774707.0,41253.0,True,True,32601320.0
951,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Falak Tak,Tashan,album,spotify:track:0IudGhdeJZwJ0Ps6ndtQDt,0.718,0.697,2.0,-6.474,0.135,0.634,1.53e-05,0.0563,0.62,143.907,356180.0,https://www.youtube.com/watch?v=vr8RaNuWjWc,"Falak Tak Song | Tashan | Akshay Kumar, Kareena Kapoor, Udit Narayan, Mahalaxmi Iyer, Vishal-Shekhar",YRF,100821946.0,893447.0,12701.0,True,True,35521827.0
952,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Ae Mere Humsafar,Qayamat Se Qayamat Tak,single,spotify:track:0dUbhFM18NyBDDpiktEQLk,0.436,0.499,7.0,-12.909,0.0356,0.499,5.01e-05,0.308,0.551,103.104,355840.0,https://www.youtube.com/watch?v=JllQYyjpKh0,Aye Mere Humsafar I Alka Yagnik I Udit Narayan Live with 40 Musicians I Nirupama I Anand Milind Live,Anant Musical Dreams,73059197.0,328383.0,8665.0,False,False,21969472.0
953,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Bole Chudiyan,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),album,spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,0.59,0.875,5.0,-5.294,0.171,0.45,1.16e-05,0.164,0.737,96.915,408133.0,https://www.youtube.com/watch?v=IBvg3WeqP1U,"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan",SonyMusicIndiaVEVO,763521214.0,3554364.0,116387.0,True,True,42519818.0
954,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,album,spotify:track:4RixtPhUXlci9ad4qIMj23,0.547,0.554,7.0,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,297867.0,https://www.youtube.com/watch?v=eJF4DSekiKU,"Udit Narayan, Alka Yagnik - Kuch Kuch Hota Hai",Sony Music India,21567733.0,117575.0,3505.0,True,True,34017431.0
955,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Pehla Nasha,Jo Jeeta Wohi Sikandar (Original Motion Picture Soundtrack),album,spotify:track:1VrheK4CdhX74nrOSNIFtH,0.458,0.34,5.0,-14.309,0.0333,0.774,2.01e-05,0.0799,0.516,151.979,291400.0,https://www.youtube.com/watch?v=SBfPs-PMGTA,"Pehla Nasha Pehla khumar Full HD l Udit Narayan,Sadhana sargaml Jo jeeta wohi sikandar",Rakib Sultan Official,29256464.0,144336.0,2542.0,False,False,30106188.0
956,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Aankhein Khuli,Mohabbatein,album,spotify:track:16XEVyPh5NT31CAAqPbxQF,0.792,0.635,7.0,-13.94,0.0863,0.349,5.92e-06,0.324,0.648,122.004,422713.0,https://www.youtube.com/watch?v=eM8Mjuq4MwQ,"Aankhein Khuli Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit Narayan",YRF,287990560.0,1406321.0,30074.0,True,True,17643599.0
957,Udit Narayan,https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K,Sona Kitna Sona Hai,Hero No. 1 (Original Motion Picture Soundtrack),album,spotify:track:2xBX0LSqGAKDfY660fzHAI,0.756,0.92,7.0,-8.397,0.0776,0.0731,0.0101,0.347,0.849,98.993,289154.0,https://www.youtube.com/watch?v=td1iSp2CgYM,"Sona Kitna Sona Hai Sone Jaise Tera Mann | Udit Narayan, Poornima | Hero No.1 | Hindi Song",Evergreen Bollywood Hits,25635892.0,118714.0,1885.0,True,True,9642184.0
958,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,"Besharam Rang (From ""Pathaan"")","Besharam Rang (From ""Pathaan"")",single,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,0.773,0.795,8.0,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474.0,https://www.youtube.com/watch?v=huxhqphtDrM,"Besharam Rang Song | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal & Sheykhar | Shilpa, Kumaar",YRF,275032299.0,3493264.0,247577.0,True,True,44902959.0
959,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Jhoome Jo Pathaan,Pathaan,single,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7.0,-7.639,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,https://www.youtube.com/watch?v=YxWlaYCA8MU,"Jhoome Jo Pathaan Song | Shah Rukh Khan, Deepika | Vishal & Sheykhar, Arijit Singh, Sukriti, Kumaar",YRF,195457258.0,3334003.0,185880.0,True,True,22899885.0
960,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Ishq Wala Love,Student of the Year (Original Motion Picture Soundtrack),album,spotify:track:1hQia6rxgfM1ly2hE3StWp,0.711,0.295,0.0,-12.377,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,257973.0,https://www.youtube.com/watch?v=VmH8tELQ3aE,"Ishq Wala Love Full Video - SOTY|Alia Bhatt,Sidharth Malhotra,Varun Dhawan|Neeti Mohan",SonyMusicIndiaVEVO,90390410.0,763688.0,18065.0,True,True,69441819.0
961,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Khuda Jaane,Bachna Ae Haseeno,single,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,0.382,0.632,8.0,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584.0,https://www.youtube.com/watch?v=cmMiyZaSELo,"Khuda Jaane | Full Song | Bachna Ae Haseeno | Ranbir Kapoor, Deepika | Vishal & Shekhar, KK, Shilpa",YRF,140293321.0,839607.0,21749.0,True,True,66108139.0
962,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,"Ghungroo (From ""War"")",YRF Top 10 - Nightout Sounds,album,spotify:track:1Ef0TmgS1QrVO6tKHrMMmH,0.695,0.729,6.0,-6.274,0.0322,0.0738,0.000182,0.533,0.872,118.028,302935.0,,,,,,,,,145835348.0
963,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Nashe Si Chadh Gayi,Befikre,album,spotify:track:0biCSADTAblvLTLtJz4pXO,0.799,0.784,4.0,-5.207,0.0519,0.11,2.84e-06,0.227,0.26,96.953,237876.0,https://www.youtube.com/watch?v=HoCwa6gnmM0,"Nashe Si Chadh Gayi | Full Song | Befikre, Ranveer Singh, Vaani Kapoor, Arijit Singh, Vishal-Shekhar",YRF,331764429.0,1629748.0,22157.0,True,True,61676116.0
964,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Dil Diyan Gallan,Tiger Zinda Hai,single,spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,0.716,0.64,2.0,-8.726,0.025,0.565,0.00139,0.127,0.485,105.012,260537.0,https://www.youtube.com/watch?v=JtnPpxe8K7c,"Dil Diyan Gallan Full Song | Tiger Zinda Hai | Salman Khan, Katrina Kaif, Atif Aslam, Vishal-Shekhar",YRF,102922708.0,570484.0,10761.0,True,True,84413845.0
965,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Falak Tak,Tashan,album,spotify:track:0IudGhdeJZwJ0Ps6ndtQDt,0.718,0.697,2.0,-6.474,0.135,0.634,1.53e-05,0.0563,0.62,143.907,356180.0,https://www.youtube.com/watch?v=vr8RaNuWjWc,"Falak Tak Song | Tashan | Akshay Kumar, Kareena Kapoor, Udit Narayan, Mahalaxmi Iyer, Vishal-Shekhar",YRF,100821946.0,893447.0,12701.0,True,True,35521827.0
966,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,Firecracker,Jayeshbhai Jordaar,single,spotify:track:324Y55zUTRSMdtFwc91csa,0.838,0.63,9.0,-5.609,0.171,0.242,0.0,0.0719,0.64,100.986,166601.0,https://www.youtube.com/watch?v=GX6T2c6QH4Q,Firecracker | Jayeshbhai Jordaar | Ranveer Singh | Vishal & Sheykhar | New Song | Laal Rangi Chola,YRF,87843567.0,623252.0,20830.0,True,True,18455473.0
967,Vishal-Shekhar,https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb,"O Saki Saki (From ""Batla House"")","O Saki Saki (From ""Batla House"")",single,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.961,10.0,-0.155,0.0747,0.163,0.0,0.361,0.567,108.014,191089.0,https://www.youtube.com/watch?v=_uUdJalMaF8,"Full Song: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B,Neha K,Tulsi K, B Praak,Vishal-Shekhar",T-Series,667739805.0,3251753.0,61929.0,True,True,98158101.0
968,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Mädchen auf dem Pferd (feat. Fabian Buch),Bibi und Tina (Der Original-Soundtrack zum Kinofilm),album,spotify:track:3BRSgDlShzyigvcKnB3L0c,0.775,0.818,9.0,-6.965,0.0356,0.0746,9.31e-05,0.174,0.961,80.53,151514.0,,,,,,,,,14736441.0
969,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,"Mädchen gegen Jungs (feat. Lina Larissa Strahl, Lisa-Marie Koroll, Phil Laude, Louis H.)",Bibi und Tina: Mädchen gegen Jungs (Der Original-Soundtrack zum Kinofilm),album,spotify:track:05QrFuWM7KDohFMmXzLOsL,0.801,0.809,2.0,-6.684,0.4,0.0671,0.0,0.0985,0.783,185.063,163421.0,https://www.youtube.com/watch?v=2-DltGEXVjk,"BIBI & TINA 3 - ""Mädchen Gegen Jungs"" - Offizielles Musikvideo! (Jetzt im Kino!)",DCM Family,35621014.0,179337.0,0.0,True,True,20761621.0
970,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,"Up, up, up (Nobody’s perfect) [feat. Lina Larissa Strahl]",Bibi und Tina (Der Original-Soundtrack zum Kinofilm),album,spotify:track:3bDUHKloYp3LlAUXJTI4O4,0.907,0.779,4.0,-6.192,0.0459,0.0111,9.19e-06,0.0579,0.692,125.953,158340.0,https://www.youtube.com/watch?v=j0cmH5xmGlU,UP UP UP Nobody´s perfect - official Bibi & Tina Musikvideo - . aus  dem Kinofilm,Bibi & Tina TV,28232871.0,115400.0,,True,True,14824389.0
971,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,"No Risk, no Fun (feat. Lina Larissa Strahl, Emilio Moutaoukkil)",Bibi und Tina: VOLL VERHEXT! (Der Original-Soundtrack zum Kinofilm),album,spotify:track:6RfGi5YVgwdlqxwlpq95sQ,0.815,0.593,7.0,-7.739,0.0388,0.00452,0.0,0.292,0.707,110.004,159173.0,,,,,,,,,12000361.0
972,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Happy End (feat. Lina Larissa Strahl),Bibi und Tina: Mädchen gegen Jungs (Der Original-Soundtrack zum Kinofilm),album,spotify:track:0KTSRmM8KRIpqfvWvCH7OG,0.791,0.539,11.0,-9.341,0.0359,0.166,7.11e-06,0.115,0.35,101.524,251533.0,,,,,,,,,12198658.0
973,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Mädchen aus Paris (feat. Tilman Pörzgen),Bibi und Tina: Mädchen gegen Jungs (Der Original-Soundtrack zum Kinofilm),album,spotify:track:41iiOUlVeLHNF8P6lnIf6v,0.761,0.672,8.0,-8.177,0.028,0.205,6.4e-06,0.181,0.814,127.049,182087.0,,,,,,,,,8086123.0
974,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Bester Sommer (feat. Lina Larissa Strahl),Bibi und Tina: Mädchen gegen Jungs (Der Original-Soundtrack zum Kinofilm),album,spotify:track:6FyQCCy0h8151jKNgNjbs0,0.841,0.598,8.0,-7.979,0.0325,0.0887,2.41e-06,0.103,0.408,114.978,220310.0,,,,,,,,,11556090.0
975,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,98 Prozent (feat. Mavie Hörbiger),Bibi und Tina: VOLL VERHEXT! (Der Original-Soundtrack zum Kinofilm),album,spotify:track:3pIG1sxniqvPXGcp2Tgky0,0.745,0.731,6.0,-8.385,0.0429,0.0182,0.0,0.168,0.77,132.841,141410.0,https://www.youtube.com/watch?v=BCDOlJNiNF8,98 Prozent - Musikvideo aus Bibi & Tina VOLL VERHEXT mit Liedtext / Lyrics,Bibi & Tina TV,10136881.0,50137.0,1913.0,True,True,7648402.0
976,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Ich bleib hier (feat. Lina Larissa Strahl),Bibi und Tina: VOLL VERHEXT! (Der Original-Soundtrack zum Kinofilm),album,spotify:track:64W6MhqnoDBXrLMnM5d1Hp,0.703,0.721,2.0,-6.602,0.0293,0.00863,0.000764,0.189,0.621,112.97,179781.0,,,,,,,,,8380766.0
977,Bibi und Tina,https://open.spotify.com/artist/2x8vG4f0HYXzMEo3xNsoiI,Ich will mehr (Kakmann Song) [feat. Charly Hübner],Bibi und Tina (Der Original-Soundtrack zum Kinofilm),album,spotify:track:4W9NrBdfRqgyAykC8IFXvA,0.764,0.771,9.0,-6.324,0.033,0.123,0.0,0.0858,0.84,123.041,203752.0,https://www.youtube.com/watch?v=aAMSfqaiLLg,"Ich will mehr (Kakmann Song) - das Video aus dem Film ""Bibi & Tina"" (2014)",pop-out Musik,3591647.0,18262.0,833.0,True,True,4731782.0
978,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,"Ennai Vittu (From ""Love Today"")","Ennai Vittu (From ""Love Today"")",single,spotify:track:3LP4QpKptfe2yEC7oG5iNa,0.602,0.388,0.0,-12.098,0.0536,0.334,3.7e-05,0.126,0.3,140.006,244669.0,https://www.youtube.com/watch?v=R3w8u-38-Eo,Love Today - Ennai Vittu Lyric | @MorattuSingle  | Yuvan Shankar Raja | AGS,Sony Music South,22284591.0,349026.0,4789.0,True,True,21980285.0
979,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,"Pacha Elai (From ""Love Today"")","Pacha Elai (From ""Love Today"")",single,spotify:track:4JO0JV8cZ4JnB777tmNKh9,0.664,0.716,11.0,-10.904,0.33,0.469,0.000228,0.313,0.413,139.632,210857.0,https://www.youtube.com/watch?v=xGcq2tU7LKM,Love Today - Pacha Elai Video | Pradeep Ranganathan  | Yuvan Shankar Raja | AGS,Sony Music South,2495085.0,89362.0,759.0,True,True,18641790.0
980,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,"Kanja Poovu Kannala (From ""Viruman"")","Kanja Poovu Kannala (From ""Viruman"")",single,spotify:track:78tblPcz2otRZd1VOeU7zz,0.72,0.692,8.0,-6.354,0.0894,0.291,0.0,0.177,0.52,110.011,237559.0,https://www.youtube.com/watch?v=3c3sV-A8vow,"Viruman - Kanja Poovu Kannala Video | Karthi, Aditi Shankar | Yuvan Shankar Raja | Muthaiya",Sony Music South,38523572.0,259135.0,3072.0,True,True,35093727.0
981,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Enkeyoo Partha,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),album,spotify:track:5TL3UHuEBRMPbAIAOiPJmc,0.822,0.446,7.0,-8.899,0.0321,0.486,0.00102,0.147,0.654,119.994,320960.0,https://www.youtube.com/watch?v=tK6Cq1B-J1Q,Yaaradi Nee Mohini - Enkeyoo Partha Video | Dhanush | Yuvanshankar Raja,SonyMusicSouthVEVO,33206070.0,282292.0,8278.0,True,True,31303756.0
982,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Kaadhal Endral,Goa (Original Motion Picture Soundtrack),album,spotify:track:5jXrULyYKHjkAMk4TXZFoG,0.638,0.324,0.0,-7.787,0.0321,0.923,3.35e-05,0.151,0.446,129.932,87133.0,https://www.youtube.com/watch?v=dfGpFJW9GHY,Yuvanshankar Raja | Goa - Kaadal Endral Video,SonyMusicSouthVEVO,1484196.0,45812.0,662.0,True,True,20229994.0
983,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Venmegam,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),album,spotify:track:6Z8oU8xMOie24Cflh2Sw6p,0.803,0.426,3.0,-11.54,0.0742,0.418,2.23e-05,0.11,0.556,114.945,274853.0,https://www.youtube.com/watch?v=JzTNs0gY_ZU,Yaaradi Nee Mohini - Venmegam Video | Dhanush | Yuvanshankar Raja,SonyMusicSouthVEVO,64425785.0,431119.0,11445.0,True,True,26277076.0
984,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,"Saachitale (From ""Love Today"")","Saachitale (From ""Love Today"")",single,spotify:track:1GtGDEADkaqavjo23YaSLl,0.841,0.599,0.0,-6.278,0.0468,0.114,0.00806,0.0465,0.668,105.006,238664.0,https://www.youtube.com/watch?v=18PCf6aq5wI,Love Today - Saachitale Video | Pradeep Ranganathan | Yuvan Shankar Raja | AGS,Sony Music South,13069204.0,160324.0,1708.0,True,True,11850761.0
985,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Chiru Chiru,Awaara (Original Motion Picture Soundtrack),single,spotify:track:6O1VWYPfl85dDeKiaCJKza,0.722,0.496,7.0,-7.554,0.0327,0.223,0.000507,0.103,0.645,92.007,284467.0,https://www.youtube.com/watch?v=hCt-H4-5wco,Awaara - Chiru Chiru Video | Yuvanshankar | Karthi,SonyMusicSouthVEVO,50068446.0,238048.0,5428.0,True,True,16678743.0
986,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,High On Love,"High On Love (From ""Pyaar Prema Kaadhal"" Original Motion Picture Soundtrack)",single,spotify:track:6kekHWEQ4SyMe5EjYAlveP,0.627,0.779,4.0,-4.944,0.0392,0.214,9.34e-06,0.112,0.619,149.929,240169.0,https://www.youtube.com/watch?v=IGI4jnKn6IU,"High On Love - Video Song | Pyaar Prema Kaadhal | Yuvan Shankar Raja | Harish Kalyan, Raiza | Elan",U1 Records,52453152.0,295870.0,8891.0,True,True,28925838.0
987,Yuvan Shankar Raja,https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy,Mamakutty,Love Today (Original Motion Picture Soundtrack),single,spotify:track:7FsAdgPI7Q9hATDOoyErm6,0.8,0.782,11.0,-9.918,0.452,0.132,0.265,0.592,0.751,149.94,145600.0,https://www.youtube.com/watch?v=R6343uT7yt8,Love Today - Mamakutty Video | Pradeep Ranganathan | Yuvan Shankar Raja | AGS,Sony Music South,15311499.0,271624.0,2608.0,True,True,5502218.0
988,Bibi Blocksberg,https://open.spotify.com/artist/3t2iKODSDyzoDJw7AsD99u,Kapitel 13: Der Hexenbesenausflug (Folge 146),Folge 146: Der Hexenbesenausflug,album,spotify:track:1GX9E8bMMiiatklxfeT2pI,0.719,0.435,9.0,-18.359,0.922,0.557,0.0,0.531,0.421,117.24,92971.0,,,,,,,,,290437.0
989,Bibi Blocksberg,https://open.spotify.com/artist/3t2iKODSDyzoDJw7AsD99u,Kapitel 12: Der Hexenbesenausflug (Folge 146),Folge 146: Der Hexenbesenausflug,album,spotify:track:200x7mUzFh3UDtdivR6ezY,0.701,0.319,6.0,-18.703,0.939,0.614,0.0,0.283,0.767,136.412,96843.0,,,,,,,,,288028.0
990,Bibi Blocksberg,https://open.spotify.com/artist/3t2iKODSDyzoDJw7AsD99u,Kapitel 10: Der Hexenbesenausflug (Folge 146),Folge 146: Der Hexenbesenausflug,album,spotify:track:4SfYxLFnestvnx0Wq8qXLc,0.64,0.501,5.0,-17.636,0.947,0.772,0.0,0.464,0.413,121.666,95569.0,,,,,,,,,289895.0
